cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,ano
51237,636,1970-01-01 00:00:00,Compra Débito,-8.1,2020
52202,636,1970-01-01 00:00:00,Compra Débito,-28.1,2020
61690,636,1970-01-01 00:00:00,Compra Débito,-87.61,2020
71730,636,1970-01-01 00:00:00,Compra Débito,-45.21,2020
4942,892,1970-01-01 00:00:00,Compra Débito,-119.28,2015
6502,892,1970-01-01 00:00:00,Compra Débito,-47.55,2015
14763,892,1970-01-01 00:00:00,Compra Débito,-65.05,2015
17117,892,1970-01-01 00:00:00,Compra Débito,-33.73,2015
18681,892,1970-01-01 00:00:00,Compra Débito,-13.08,2015
19922,892,1970-01-01 00:00:00,Compra Débito,-379.59,2015
24411,892,1970-01-01 00:00:00,Compra Débito,-35.08,2015
27137,892,1970-01-01 00:00:00,Compra Débito,-136.86,2015
34642,892,1970-01-01 00:00:00,Compra Débito,-15.22,2017
36850,892,1970-01-01 00:00:00,Compra Débito,-88.72,2017
38012,892,1970-01-01 00:00:00,Compra Débito,-500.84,2017
40688,892,1970-01-01 00:00:00,Compra Débito,-15.93,2017
50878,892,1970-01-01 00:00:00,Compra Débito,-12.63,2018
63623,892,1970-01-01 00:00:00,Compra Débito,-18.56,2018
66441,892,1970-01-01 00:00:00,Compra Débito,-22.12,2018
67929,892,1970-01-01 00:00:00,Compra Débito,-7.55,2019
70833,892,1970-01-01 00:00:00,Compra Débito,-43.88,2019
3349,125,1970-01-01 00:00:00,Compra Débito,-112.63,2019
3433,125,1970-01-01 00:00:00,Compra Débito,-13.24,2019
6651,125,1970-01-01 00:00:00,Compra Débito,-18.57,2019
7007,125,1970-01-01 00:00:00,Compra Débito,-48.72,2019
9640,125,1970-01-01 00:00:00,Compra Débito,-14.97,2019
19659,125,1970-01-01 00:00:00,Compra Débito,-47.94,2022
21487,125,1970-01-01 00:00:00,Compra Débito,-22.17,2022
36323,125,1970-01-01 00:00:00,Compra Débito,-60.02,2022
41148,125,1970-01-01 00:00:00,Compra Débito,-140.5,2022
51418,125,1970-01-01 00:00:00,Compra Débito,-29.91,2022
53953,125,1970-01-01 00:00:00,Compra Débito,-12.04,2022
58946,125,1970-01-01 00:00:00,Compra Débito,-20.48,2022
59728,125,1970-01-01 00:00:00,Compra Débito,-20.21,2022
63628,125,1970-01-01 00:00:00,Compra Débito,-6.27,2022
64680,125,1970-01-01 00:00:00,Compra Débito,-11.32,2022
70413,125,1970-01-01 00:00:00,Compra Débito,-28.12,2022
3381,381,1970-01-01 00:00:00,Compra Débito,-71.99,2016
4173,381,1970-01-01 00:00:00,Compra Débito,-13.92,2016
6236,381,1970-01-01 00:00:00,Compra Débito,-39.14,2017
14212,381,1970-01-01 00:00:00,Compra Débito,-46.6,2017
15031,381,1970-01-01 00:00:00,Compra Débito,-101.68,2017
20780,381,1970-01-01 00:00:00,Compra Débito,-13.27,2018
20954,381,1970-01-01 00:00:00,Compra Débito,-27.13,2018
23070,381,1970-01-01 00:00:00,Compra Débito,-147.97,2018
26299,381,1970-01-01 00:00:00,Compra Débito,-16.12,2019
30276,381,1970-01-01 00:00:00,Compra Débito,-55.02,2019
32675,381,1970-01-01 00:00:00,Compra Débito,-13.92,2019
35193,381,1970-01-01 00:00:00,Compra Débito,-30.58,2019
43219,381,1970-01-01 00:00:00,Compra Débito,-110.97,2022
55142,381,1970-01-01 00:00:00,Compra Débito,-29.58,2022
56775,381,1970-01-01 00:00:00,Compra Débito,-120.98,2022
59543,381,1970-01-01 00:00:00,Compra Débito,-12.07,2022
69006,381,1970-01-01 00:00:00,Compra Débito,-6.29,2022
69055,381,1970-01-01 00:00:00,Compra Débito,-36.87,2022
1609,637,1970-01-01 00:00:00,Compra Débito,-16.72,2017
5761,637,1970-01-01 00:00:00,Compra Débito,-171.98,2017
9147,637,1970-01-01 00:00:00,Compra Débito,-24.53,2017
12374,637,1970-01-01 00:00:00,Compra Débito,-51.84,2017
15978,637,1970-01-01 00:00:00,Compra Débito,-35.71,2017
17888,637,1970-01-01 00:00:00,Compra Débito,-330.45,2017
19590,637,1970-01-01 00:00:00,Compra Débito,-33.16,2017
20247,637,1970-01-01 00:00:00,Compra Débito,-28.19,2017
30480,637,1970-01-01 00:00:00,Compra Débito,-29.85,2017
33708,637,1970-01-01 00:00:00,Compra Débito,-131.1,2017
36963,637,1970-01-01 00:00:00,Compra Débito,-13.8,2017
39265,637,1970-01-01 00:00:00,Compra Débito,-2.69,2019
45083,637,1970-01-01 00:00:00,Compra Débito,-44.59,2019
45677,637,1970-01-01 00:00:00,Compra Débito,-84.56,2019
46063,637,1970-01-01 00:00:00,Compra Débito,-121.81,2020
47743,637,1970-01-01 00:00:00,Compra Débito,-25.65,2020
54653,637,1970-01-01 00:00:00,Compra Débito,-57.39,2020
57600,637,1970-01-01 00:00:00,Compra Débito,-20.01,2020
4445,893,1970-01-01 00:00:00,Compra Débito,-66.4,2022
14087,893,1970-01-01 00:00:00,Compra Débito,-16.56,2022
16143,893,1970-01-01 00:00:00,Compra Débito,-54.42,2022
20394,893,1970-01-01 00:00:00,Compra Débito,-4.27,2022
33682,893,1970-01-01 00:00:00,Compra Débito,-11.0,2022
40967,893,1970-01-01 00:00:00,Compra Débito,-180.26,2022
46547,893,1970-01-01 00:00:00,Compra Débito,-57.12,2022
51168,893,1970-01-01 00:00:00,Compra Débito,-145.25,2022
53306,893,1970-01-01 00:00:00,Compra Débito,-32.34,2022
59052,893,1970-01-01 00:00:00,Compra Débito,-172.04,2022
62708,893,1970-01-01 00:00:00,Compra Débito,-12.01,2022
65607,893,1970-01-01 00:00:00,Compra Débito,-24.4,2022
4227,126,1970-01-01 00:00:00,Compra Débito,-51.6,2017
8541,126,1970-01-01 00:00:00,Compra Débito,-25.44,2017
12431,126,1970-01-01 00:00:00,Compra Débito,-7.45,2019
17163,126,1970-01-01 00:00:00,Compra Débito,-16.67,2019
18153,126,1970-01-01 00:00:00,Compra Débito,-17.75,2019
21709,126,1970-01-01 00:00:00,Compra Débito,-242.54,2019
24947,126,1970-01-01 00:00:00,Compra Débito,-8.36,2019
27325,126,1970-01-01 00:00:00,Compra Débito,-5.07,2019
33648,126,1970-01-01 00:00:00,Compra Débito,-29.53,2019
36374,126,1970-01-01 00:00:00,Compra Débito,-7.82,2020
38985,126,1970-01-01 00:00:00,Compra Débito,-33.96,2020
39874,126,1970-01-01 00:00:00,Compra Débito,-32.76,2020
40925,126,1970-01-01 00:00:00,Compra Débito,-41.86,2020
42967,126,1970-01-01 00:00:00,Compra Débito,-34.83,2020
43419,126,1970-01-01 00:00:00,Compra Débito,-18.18,2020
44320,126,1970-01-01 00:00:00,Compra Débito,-41.64,2020
45922,126,1970-01-01 00:00:00,Compra Débito,-71.18,2020
49926,126,1970-01-01 00:00:00,Compra Débito,-44.11,2021
52726,126,1970-01-01 00:00:00,Compra Débito,-15.79,2021
63318,126,1970-01-01 00:00:00,Compra Débito,-25.69,2022
70153,126,1970-01-01 00:00:00,Compra Débito,-343.95,2022
8506,382,1970-01-01 00:00:00,Compra Débito,-41.55,2010
9036,382,1970-01-01 00:00:00,Compra Débito,-166.56,2010
10254,382,1970-01-01 00:00:00,Compra Débito,-23.69,2010
11302,382,1970-01-01 00:00:00,Compra Débito,-36.73,2010
15877,382,1970-01-01 00:00:00,Compra Débito,-98.98,2012
20939,382,1970-01-01 00:00:00,Compra Débito,-7.63,2012
21089,382,1970-01-01 00:00:00,Compra Débito,-207.09,2012
22505,382,1970-01-01 00:00:00,Compra Débito,-83.79,2012
24216,382,1970-01-01 00:00:00,Compra Débito,-9.52,2012
24852,382,1970-01-01 00:00:00,Compra Débito,-14.84,2012
25560,382,1970-01-01 00:00:00,Compra Débito,-152.31,2012
32026,382,1970-01-01 00:00:00,Compra Débito,-83.04,2013
32678,382,1970-01-01 00:00:00,Compra Débito,-67.08,2013
33493,382,1970-01-01 00:00:00,Compra Débito,-127.38,2013
46648,382,1970-01-01 00:00:00,Compra Débito,-59.97,2013
46698,382,1970-01-01 00:00:00,Compra Débito,-38.07,2013
48377,382,1970-01-01 00:00:00,Compra Débito,-67.45,2013
51327,382,1970-01-01 00:00:00,Compra Débito,-27.23,2013
53181,382,1970-01-01 00:00:00,Compra Débito,-71.29,2013
57822,382,1970-01-01 00:00:00,Compra Débito,-33.41,2014
62937,382,1970-01-01 00:00:00,Compra Débito,-123.75,2014
64802,382,1970-01-01 00:00:00,Compra Débito,-138.79,2014
65714,382,1970-01-01 00:00:00,Compra Débito,-193.53,2015
68138,382,1970-01-01 00:00:00,Compra Débito,-64.28,2015
3489,638,1970-01-01 00:00:00,Compra Débito,-83.05,2018
8395,638,1970-01-01 00:00:00,Compra Débito,-95.68,2020
15061,638,1970-01-01 00:00:00,Compra Débito,-32.86,2021
16524,638,1970-01-01 00:00:00,Compra Débito,-23.69,2021
16952,638,1970-01-01 00:00:00,Compra Débito,-13.82,2021
22808,638,1970-01-01 00:00:00,Compra Débito,-132.17,2021
23036,638,1970-01-01 00:00:00,Compra Débito,-43.59,2021
27053,638,1970-01-01 00:00:00,Compra Débito,-99.97,2022
27585,638,1970-01-01 00:00:00,Compra Débito,-16.69,2022
29878,638,1970-01-01 00:00:00,Compra Débito,-41.83,2022
38257,638,1970-01-01 00:00:00,Compra Débito,-19.36,2022
47405,638,1970-01-01 00:00:00,Compra Débito,-15.94,2022
49025,638,1970-01-01 00:00:00,Compra Débito,-63.74,2022
56527,638,1970-01-01 00:00:00,Compra Débito,-63.34,2022
57607,638,1970-01-01 00:00:00,Compra Débito,-20.82,2022
65678,638,1970-01-01 00:00:00,Compra Débito,-58.3,2022
68634,638,1970-01-01 00:00:00,Compra Débito,-20.39,2022
7638,894,1970-01-01 00:00:00,Compra Débito,-33.48,2019
13862,894,1970-01-01 00:00:00,Compra Débito,-11.7,2019
19121,894,1970-01-01 00:00:00,Compra Débito,-103.36,2019
19145,894,1970-01-01 00:00:00,Compra Débito,-40.08,2019
32212,894,1970-01-01 00:00:00,Compra Débito,-19.06,2021
34072,894,1970-01-01 00:00:00,Compra Débito,-252.97,2021
44480,894,1970-01-01 00:00:00,Compra Débito,-87.42,2021
57159,894,1970-01-01 00:00:00,Compra Débito,-56.97,2022
59611,894,1970-01-01 00:00:00,Compra Débito,-6.43,2022
60706,894,1970-01-01 00:00:00,Compra Débito,-25.3,2022
61522,894,1970-01-01 00:00:00,Compra Débito,-32.33,2022
5595,127,1970-01-01 00:00:00,Compra Débito,-37.09,2014
6024,127,1970-01-01 00:00:00,Compra Débito,-19.11,2014
22252,127,1970-01-01 00:00:00,Compra Débito,-20.71,2016
22736,127,1970-01-01 00:00:00,Compra Débito,-16.56,2016
26341,127,1970-01-01 00:00:00,Compra Débito,-31.46,2017
30686,127,1970-01-01 00:00:00,Compra Débito,-46.47,2017
36534,127,1970-01-01 00:00:00,Compra Débito,-57.06,2017
42213,127,1970-01-01 00:00:00,Compra Débito,-23.33,2017
49325,127,1970-01-01 00:00:00,Compra Débito,-73.12,2017
55192,127,1970-01-01 00:00:00,Compra Débito,-11.1,2017
57253,127,1970-01-01 00:00:00,Compra Débito,-27.43,2017
62076,127,1970-01-01 00:00:00,Compra Débito,-59.26,2017
64974,127,1970-01-01 00:00:00,Compra Débito,-81.07,2017
68487,127,1970-01-01 00:00:00,Compra Débito,-6.55,2017
69837,127,1970-01-01 00:00:00,Compra Débito,-158.92,2017
70667,127,1970-01-01 00:00:00,Compra Débito,-41.0,2017
71643,127,1970-01-01 00:00:00,Compra Débito,-31.98,2017
3212,383,1970-01-01 00:00:00,Compra Débito,-61.03,2017
9425,383,1970-01-01 00:00:00,Compra Débito,-15.28,2017
14637,383,1970-01-01 00:00:00,Compra Débito,-16.16,2017
19645,383,1970-01-01 00:00:00,Compra Débito,-8.91,2017
20066,383,1970-01-01 00:00:00,Compra Débito,-51.76,2017
27827,383,1970-01-01 00:00:00,Compra Débito,-50.93,2017
33137,383,1970-01-01 00:00:00,Compra Débito,-17.35,2017
44720,383,1970-01-01 00:00:00,Compra Débito,-6.48,2017
45459,383,1970-01-01 00:00:00,Compra Débito,-9.98,2017
48513,383,1970-01-01 00:00:00,Compra Débito,-12.32,2017
49292,383,1970-01-01 00:00:00,Compra Débito,-23.54,2017
61030,383,1970-01-01 00:00:00,Compra Débito,-58.68,2017
67302,383,1970-01-01 00:00:00,Compra Débito,-5.69,2018
3415,639,1970-01-01 00:00:00,Compra Débito,-60.87,2020
3900,639,1970-01-01 00:00:00,Compra Débito,-22.31,2020
11618,639,1970-01-01 00:00:00,Compra Débito,-48.17,2020
14755,639,1970-01-01 00:00:00,Compra Débito,-47.81,2020
15788,639,1970-01-01 00:00:00,Compra Débito,-14.51,2020
22845,639,1970-01-01 00:00:00,Compra Débito,-27.14,2020
30122,639,1970-01-01 00:00:00,Compra Débito,-15.44,2021
33551,639,1970-01-01 00:00:00,Compra Débito,-133.47,2022
35203,639,1970-01-01 00:00:00,Compra Débito,-27.65,2022
43031,639,1970-01-01 00:00:00,Compra Débito,-69.05,2022
48875,639,1970-01-01 00:00:00,Compra Débito,-36.89,2022
51593,639,1970-01-01 00:00:00,Compra Débito,-91.58,2022
56270,639,1970-01-01 00:00:00,Compra Débito,-96.9,2022
56664,639,1970-01-01 00:00:00,Compra Débito,-108.7,2022
62174,639,1970-01-01 00:00:00,Compra Débito,-20.27,2022
68653,639,1970-01-01 00:00:00,Compra Débito,-72.42,2022
71683,639,1970-01-01 00:00:00,Compra Débito,-5.72,2022
1519,895,1970-01-01 00:00:00,Compra Débito,-42.69,2022
24327,895,1970-01-01 00:00:00,Compra Débito,-39.65,2022
30742,895,1970-01-01 00:00:00,Compra Débito,-24.2,2022
32034,895,1970-01-01 00:00:00,Compra Débito,-63.03,2022
38388,895,1970-01-01 00:00:00,Compra Débito,-90.5,2022
38986,895,1970-01-01 00:00:00,Compra Débito,-314.15,2022
47574,895,1970-01-01 00:00:00,Compra Débito,-18.86,2022
49139,895,1970-01-01 00:00:00,Compra Débito,-77.67,2022
57149,895,1970-01-01 00:00:00,Compra Débito,-57.29,2022
62383,895,1970-01-01 00:00:00,Compra Débito,-36.92,2022
64236,895,1970-01-01 00:00:00,Compra Débito,-49.55,2022
70462,895,1970-01-01 00:00:00,Compra Débito,-64.85,2022
7766,128,1970-01-01 00:00:00,Compra Débito,-33.3,2018
11732,128,1970-01-01 00:00:00,Compra Débito,-9.1,2018
18766,128,1970-01-01 00:00:00,Compra Débito,-36.25,2021
21929,128,1970-01-01 00:00:00,Compra Débito,-90.1,2021
22853,128,1970-01-01 00:00:00,Compra Débito,-27.27,2021
37086,128,1970-01-01 00:00:00,Compra Débito,-45.92,2021
38231,128,1970-01-01 00:00:00,Compra Débito,-69.77,2021
40156,128,1970-01-01 00:00:00,Compra Débito,-17.8,2021
42151,128,1970-01-01 00:00:00,Compra Débito,-141.99,2021
52195,128,1970-01-01 00:00:00,Compra Débito,-22.34,2021
53376,128,1970-01-01 00:00:00,Compra Débito,-59.0,2021
58132,128,1970-01-01 00:00:00,Compra Débito,-69.05,2022
64276,128,1970-01-01 00:00:00,Compra Débito,-22.86,2022
64278,128,1970-01-01 00:00:00,Compra Débito,-97.28,2022
66367,128,1970-01-01 00:00:00,Compra Débito,-91.59,2022
66502,128,1970-01-01 00:00:00,Compra Débito,-20.54,2022
69774,128,1970-01-01 00:00:00,Compra Débito,-32.21,2022
3733,384,1970-01-01 00:00:00,Compra Débito,-9.23,2022
6755,384,1970-01-01 00:00:00,Compra Débito,-47.57,2022
12520,384,1970-01-01 00:00:00,Compra Débito,-136.54,2022
21255,384,1970-01-01 00:00:00,Compra Débito,-29.07,2022
22817,384,1970-01-01 00:00:00,Compra Débito,-100.62,2022
23687,384,1970-01-01 00:00:00,Compra Débito,-74.6,2022
37319,384,1970-01-01 00:00:00,Compra Débito,-66.57,2022
48472,384,1970-01-01 00:00:00,Compra Débito,-52.8,2022
52258,384,1970-01-01 00:00:00,Compra Débito,-8.45,2022
70278,384,1970-01-01 00:00:00,Compra Débito,-84.48,2022
3832,640,1970-01-01 00:00:00,Compra Débito,-25.77,2020
4215,640,1970-01-01 00:00:00,Compra Débito,-5.97,2020
4424,640,1970-01-01 00:00:00,Compra Débito,-6.48,2020
8784,640,1970-01-01 00:00:00,Compra Débito,-13.88,2020
9904,640,1970-01-01 00:00:00,Compra Débito,-100.02,2020
11314,640,1970-01-01 00:00:00,Compra Débito,-25.78,2020
19390,640,1970-01-01 00:00:00,Compra Débito,-13.81,2020
20332,640,1970-01-01 00:00:00,Compra Débito,-46.76,2020
21027,640,1970-01-01 00:00:00,Compra Débito,-32.95,2021
23841,640,1970-01-01 00:00:00,Compra Débito,-25.11,2022
26415,640,1970-01-01 00:00:00,Compra Débito,-31.49,2022
28989,640,1970-01-01 00:00:00,Compra Débito,-20.74,2022
37323,640,1970-01-01 00:00:00,Compra Débito,-27.46,2022
37534,640,1970-01-01 00:00:00,Compra Débito,-9.63,2022
38626,640,1970-01-01 00:00:00,Compra Débito,-27.74,2022
66605,640,1970-01-01 00:00:00,Compra Débito,-9.23,2022
2453,896,1970-01-01 00:00:00,Compra Débito,-66.14,2018
3945,896,1970-01-01 00:00:00,Compra Débito,-73.38,2018
6114,896,1970-01-01 00:00:00,Compra Débito,-81.31,2019
7171,896,1970-01-01 00:00:00,Compra Débito,-20.94,2019
13261,896,1970-01-01 00:00:00,Compra Débito,-19.38,2021
14216,896,1970-01-01 00:00:00,Compra Débito,-29.02,2021
25220,896,1970-01-01 00:00:00,Compra Débito,-100.91,2021
30649,896,1970-01-01 00:00:00,Compra Débito,-93.45,2022
32860,896,1970-01-01 00:00:00,Compra Débito,-53.15,2022
33915,896,1970-01-01 00:00:00,Compra Débito,-26.28,2022
35296,896,1970-01-01 00:00:00,Compra Débito,-22.48,2022
40903,896,1970-01-01 00:00:00,Compra Débito,-32.17,2022
48396,896,1970-01-01 00:00:00,Compra Débito,-19.18,2022
50025,896,1970-01-01 00:00:00,Compra Débito,-17.32,2022
50281,896,1970-01-01 00:00:00,Compra Débito,-159.77,2022
51735,896,1970-01-01 00:00:00,Compra Débito,-3.19,2022
4846,129,1970-01-01 00:00:00,Compra Débito,-16.14,2013
5135,129,1970-01-01 00:00:00,Compra Débito,-38.98,2013
6204,129,1970-01-01 00:00:00,Compra Débito,-4.65,2013
8308,129,1970-01-01 00:00:00,Compra Débito,-97.29,2014
15016,129,1970-01-01 00:00:00,Compra Débito,-47.87,2014
20589,129,1970-01-01 00:00:00,Compra Débito,-29.46,2014
22587,129,1970-01-01 00:00:00,Compra Débito,-79.63,2016
23310,129,1970-01-01 00:00:00,Compra Débito,-101.5,2016
24303,129,1970-01-01 00:00:00,Compra Débito,-22.73,2016
28581,129,1970-01-01 00:00:00,Compra Débito,-84.24,2016
32591,129,1970-01-01 00:00:00,Compra Débito,-10.0,2016
34796,129,1970-01-01 00:00:00,Compra Débito,-41.37,2016
37755,129,1970-01-01 00:00:00,Compra Débito,-82.9,2016
39234,129,1970-01-01 00:00:00,Compra Débito,-481.2,2016
42099,129,1970-01-01 00:00:00,Compra Débito,-51.95,2016
42933,129,1970-01-01 00:00:00,Compra Débito,-34.57,2018
43300,129,1970-01-01 00:00:00,Compra Débito,-25.89,2018
47704,129,1970-01-01 00:00:00,Compra Débito,-74.89,2018
53849,129,1970-01-01 00:00:00,Compra Débito,-42.3,2019
55171,129,1970-01-01 00:00:00,Compra Débito,-371.57,2019
55722,129,1970-01-01 00:00:00,Compra Débito,-35.32,2019
56723,129,1970-01-01 00:00:00,Compra Débito,-13.96,2019
57447,129,1970-01-01 00:00:00,Compra Débito,-67.35,2019
64152,129,1970-01-01 00:00:00,Compra Débito,-86.88,2019
64409,129,1970-01-01 00:00:00,Compra Débito,-395.95,2019
67902,129,1970-01-01 00:00:00,Compra Débito,-77.16,2019
1093,385,1970-01-01 00:00:00,Compra Débito,-38.45,2018
4930,385,1970-01-01 00:00:00,Compra Débito,-19.92,2018
7990,385,1970-01-01 00:00:00,Compra Débito,-46.52,2018
19990,385,1970-01-01 00:00:00,Compra Débito,-38.68,2019
29811,385,1970-01-01 00:00:00,Compra Débito,-72.37,2019
31721,385,1970-01-01 00:00:00,Compra Débito,-34.73,2019
35284,385,1970-01-01 00:00:00,Compra Débito,-47.83,2019
36885,385,1970-01-01 00:00:00,Compra Débito,-93.23,2019
37593,385,1970-01-01 00:00:00,Compra Débito,-17.51,2019
51040,385,1970-01-01 00:00:00,Compra Débito,-35.27,2021
55117,385,1970-01-01 00:00:00,Compra Débito,-44.59,2022
56110,385,1970-01-01 00:00:00,Compra Débito,-18.57,2022
60046,385,1970-01-01 00:00:00,Compra Débito,-21.25,2022
67121,385,1970-01-01 00:00:00,Compra Débito,-89.78,2022
69620,385,1970-01-01 00:00:00,Compra Débito,-45.63,2022
1876,641,1970-01-01 00:00:00,Compra Débito,-141.1,2019
3332,641,1970-01-01 00:00:00,Compra Débito,-30.72,2019
5178,641,1970-01-01 00:00:00,Compra Débito,-39.28,2020
9991,641,1970-01-01 00:00:00,Compra Débito,-9.0,2020
11259,641,1970-01-01 00:00:00,Compra Débito,-21.03,2020
13956,641,1970-01-01 00:00:00,Compra Débito,-40.46,2020
15280,641,1970-01-01 00:00:00,Compra Débito,-14.74,2020
18541,641,1970-01-01 00:00:00,Compra Débito,-9.33,2020
22569,641,1970-01-01 00:00:00,Compra Débito,-9.12,2020
24730,641,1970-01-01 00:00:00,Compra Débito,-31.38,2021
28456,641,1970-01-01 00:00:00,Compra Débito,-59.92,2021
28889,641,1970-01-01 00:00:00,Compra Débito,-29.76,2021
31617,641,1970-01-01 00:00:00,Compra Débito,-16.11,2021
45196,641,1970-01-01 00:00:00,Compra Débito,-10.35,2022
46963,641,1970-01-01 00:00:00,Compra Débito,-23.68,2022
47360,641,1970-01-01 00:00:00,Compra Débito,-3.49,2022
50435,641,1970-01-01 00:00:00,Compra Débito,-14.5,2022
54798,641,1970-01-01 00:00:00,Compra Débito,-9.15,2022
58251,641,1970-01-01 00:00:00,Compra Débito,-19.63,2022
58378,641,1970-01-01 00:00:00,Compra Débito,-41.15,2022
59380,641,1970-01-01 00:00:00,Compra Débito,-23.34,2022
62940,641,1970-01-01 00:00:00,Compra Débito,-30.33,2022
64398,641,1970-01-01 00:00:00,Compra Débito,-41.29,2022
65444,641,1970-01-01 00:00:00,Compra Débito,-34.83,2022
65803,641,1970-01-01 00:00:00,Compra Débito,-45.7,2022
69995,641,1970-01-01 00:00:00,Compra Débito,-29.43,2022
5324,897,1970-01-01 00:00:00,Compra Débito,-11.73,2017
5665,897,1970-01-01 00:00:00,Compra Débito,-9.81,2017
11490,897,1970-01-01 00:00:00,Compra Débito,-46.69,2017
17966,897,1970-01-01 00:00:00,Compra Débito,-54.03,2017
19182,897,1970-01-01 00:00:00,Compra Débito,-30.5,2022
20409,897,1970-01-01 00:00:00,Compra Débito,-139.72,2022
23074,897,1970-01-01 00:00:00,Compra Débito,-35.82,2022
25828,897,1970-01-01 00:00:00,Compra Débito,-68.97,2022
36848,897,1970-01-01 00:00:00,Compra Débito,-41.65,2022
39716,897,1970-01-01 00:00:00,Compra Débito,-25.84,2022
52227,897,1970-01-01 00:00:00,Compra Débito,-48.41,2022
55803,897,1970-01-01 00:00:00,Compra Débito,-22.59,2022
58741,897,1970-01-01 00:00:00,Compra Débito,-24.64,2022
58776,897,1970-01-01 00:00:00,Compra Débito,-41.57,2022
63875,897,1970-01-01 00:00:00,Compra Débito,-68.73,2022
64434,897,1970-01-01 00:00:00,Compra Débito,-57.81,2022
65442,897,1970-01-01 00:00:00,Compra Débito,-35.0,2022
67479,897,1970-01-01 00:00:00,Compra Débito,-53.82,2022
68380,897,1970-01-01 00:00:00,Compra Débito,-18.95,2022
1702,130,1970-01-01 00:00:00,Compra Débito,-35.14,2020
1963,130,1970-01-01 00:00:00,Compra Débito,-7.28,2020
2686,130,1970-01-01 00:00:00,Compra Débito,-86.58,2020
3829,130,1970-01-01 00:00:00,Compra Débito,-28.14,2020
9914,130,1970-01-01 00:00:00,Compra Débito,-4.72,2021
10652,130,1970-01-01 00:00:00,Compra Débito,-29.16,2021
11227,130,1970-01-01 00:00:00,Compra Débito,-31.92,2021
15950,130,1970-01-01 00:00:00,Compra Débito,-5.21,2021
